,1,"01590","Chancia","Chancia","39102","46.34529","5.644775","C520"
,1,"01990","Chaneins","Chaneins","01083","46.09713","4.851135","C552"
,1,"01400","Chanoz-Châtenay","Chanoz-Châtenay","01084","46.184127","5.029097","C523"
,1,"01130","Charix","Charix","01087","46.184014","5.684055","C620"
,1,"01800","Charnoz-sur-Ain","Charnoz-sur-Ain","01088","45.869215","5.223999","C652"
,1,"01500","Château-Gaillard","Château-Gaillard","01089","45.972897","5.304522","C324"
,1,"01320","Châtenay","Châtenay","01090","46.033594","5.200806","C350"
,1,"01200","Châtillon-en-Michaille","Châtillon-en-Michaille","01091","46.144124","5.79882","C345"
,1,"01320","Châtillon-la-Palud","Châtillon-la-Palud","01092","45.974265","5.256005","C345"
,1,"01400","Châtillon-sur-Chalaronne","Châtillon-sur-Chalaronne","01093","46.120691","4.956525","C345"
,1,"01190","Chavannes-sur-Reyssouze","Chavannes-sur-Reyssouze","01094","46.430579","4.995244","C152"
,1,"01250","Chavannes-sur-Suran","Chavannes-sur-Suran","01095","46.263035","5.425759","C152"
,1,"01660","Chaveyriat","Chaveyriat","01096","46.19578","5.060605","C163"
,1,"01510","Chavornay","Chavornay","01097","45.880279","5.71322","C165"
,1,"01300","Chazey-Bons","Chazey-Bons","01098","45.806173","5.683015","C215"
,1,"01150","Chazey-sur-Ain","Chazey-sur-Ain","01099","45.892951","5.2552","C226"
,1,"01510","Cheignieu-la-Balme","Cheignieu-la-Balme","01100","45.826602","5.606853","C254"
,1,"01430","Chevillard","Chevillard","01101","46.110573","5.579817","C146"
,1,"01190","Chevroux","Chevroux","01102","46.381735","4.947876","C162"
,1,"01170","Chevry","Chevry","01103","46.27925","6.03602","C160"
,1,"01200","Chézery-Forens","Chézery-Forens","01104","46.2224064","5.866846","C261"
,1,"01410","Chézery-Forens","Chézery-Forens","01104","46.222247","5.866665","C261"
,1,"01390","Civrieux","Civrieux","01105","45.921275","4.882158","C162"
,1,"01250","Cize","Cize","01106","46.205191","5.445835","C200"
,1,"01230","Cleyzieu","Cleyzieu","01107","45.908069","5.428772","C420"
,1,"01270","Coligny","Coligny","01108","46.38204","5.34516","C425"
,1,"01550","Collonges","Collonges","01109","46.13812","5.90367","C452"
,1,"01300","Colomieu","Colomieu","01110","45.733235","5.624105","C450"
,1,"01230","Conand","Conand","01111","45.892845","5.471015","C553"
,1,"01430","Condamine","Condamine","01112","46.110151","5.551357","C535"
,1,"01400","Condeissiat","Condeissiat","01113","46.157875","5.07953","C532"
,1,"01200","Confort","Confort","01114","46.150891","5.82273","C516"
,1,"01310","Confrançon","Confrançon","01115","46.267546","5.065595","C516"
,1,"01300","Contrevoz","Contrevoz","01116","45.805718","5.627745","C536"
,1,"01300","Conzieu","Conzieu","01117","45.72689","5.606045","C520"
,1,"01420","Corbonod","Corbonod","01118","45.96668","5.822204","C615"
,1,"01110","Corcelles","Corcelles","01119","46.033465","5.573805","C624"
,1,"01110","Corlier","Corlier","01121","46.030208","5.498971","C646"
,1,"01110","Cormaranche-en-Bugey","Cormaranche-en-Bugey","01122","45.953941","5.612624","C656"
,1,"01290","Cormoranche-sur-Saône","Cormoranche-sur-Saône","01123","46.240167","4.831447","C656"
,1,"01560","Cormoz","Cormoz","01124","46.44799","5.232845","C652"
,1,"01250","Corveissiat","Corveissiat","01125","46.243121","5.48208","C612"
,1,"01370","Courmangoux","Courmangoux","01127","46.330588","5.369088","C655"
,1,"01560","Courtes","Courtes","01128","46.4593644","5.1009442","C632"
,1,"01320","Crans","Crans","01129","45.963685","5.191445","C652"
,1,"01340","Cras-sur-Reyssouze","Cras-sur-Reyssouze","01130","46.307899","5.164409","C626"
,1,"01350","Cressin-Rochefort","Cressin-Rochefort","01133","45.777611","5.76171","C625"
,1,"01290","Crottet","Crottet","01134","46.272727","4.896405","C633"
,1,"01750","Crottet","Crottet","01134","46.2780159","4.8932696","C633"
,1,"01170","Crozet","Crozet","01135","46.280031","6.015043","C623"
,1,"01290","Cruzilles-lès-Mépillat","Cruzilles-lès-Mépillat","01136","46.223896","4.88182","C624"
,1,"01350","Culoz","Culoz","01138","45.848005","5.78753","C420"
,1,"01560","Curciat-Dongalon","Curciat-Dongalon","01139","46.47461","5.159125","C623"
,1,"01310","Curtafond","Curtafond","01140","46.271428","5.08886","C631"
,1,"01300","Cuzieu","Cuzieu","01141","45.817213","5.683234","C200"
,1,"01120","Dagneux","Dagneux","01142","45.850729","5.074808","D252"
,1,"01220","Divonne-les-Bains","Divonne-les-Bains","01143","46.35586","6.137995","D154"
,1,"01380","Dommartin","Dommartin","01144","46.337616","4.989823","D563"
,1,"01400","Dompierre-sur-Chalaronne","Dompierre-sur-Chalaronne","01146","46.14172","4.907805","D516"
,1,"01240","Dompierre-sur-Veyle","Dompierre-sur-Veyle","01145","46.072233","5.203295","D516"
,1,"01270","Domsure","Domsure","01147","46.419125","5.29461","D526"
,1,"01590","Dortan","Dortan","01148","46.319515","5.66089","D635"
,1,"01500","Douvres","Douvres","01149","45.989327","5.372536","D162"
,1,"01250","Drom","Drom","01150","46.218211","5.368049","D650"
,1,"01160","Druillat","Druillat","01151","46.059885","5.316055","D643"
,1,"01130","Échallon","Échallon","01152","46.213274","5.738864","E245"
,1,"01170","Échenevex","Échenevex","01153","46.30924","6.03973","E251"
,1,"01200","Éloise","Éloise","74109","46.080086","5.859925","E420"
,1,"01340","Étrez","Étrez","01154","46.33417","5.183955","E362"
,1,"01230","Évosges","Évosges","01155","45.96067","5.49969","E122"
,1,"01800","Faramans","Faramans","01156","45.902979","5.125134","F655"
,1,"01480","Fareins","Fareins","01157","46.0187","4.761315","F652"
,1,"01550","Farges","Farges","01158","46.16769","5.90579","F622"
,1,"01570","Feillens","Feillens","01159","46.334693","4.888951","F452"
,1,"01210","Ferney-Voltaire","Ferney-Voltaire","01160","46.276619","6.09891","F651"
,1,"01350","Flaxieu","Flaxieu","01162","45.808531","5.733923","F420"
,1,"01340","Foissiat","Foissiat","01163","46.37117","5.176583","F230"
